,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,Personnes en situation de malnutrition, 134   , 63   , 320   , 151   , 365   , 172   ,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,DEGATS AUTRES SECTEURS CLES,,,,,,,,,,,,,,,,
,,Indicateurs, Faible ,, Moderé ,, Fort ,,,,,,,,,,,
,,"Secteur EDUCATION
(Norme : 45 à 50 élèves/ Salle de classe)", Nbrs salle ,Elèves privés de cours directement, Nbrs salle ,Elèves privés de cours directement, Nbrs salle ,Elèves privés de cours directement,,,,,,,,,,
,,Salle de classe totalement détruite, 10   , 500   , 17   , 850   , 27   ," 1,350   ",,,,,,,,,,
,,Salle de classe endommagée, 9   , 450   , 15   , 725   , 17   , 850   ,,,,,,,,,,
,,Salle de classe décoiffée, 6   , 300   , 16   , 800   , 27   ," 1,350   ",,,,,,,,,,
,,Total EDUCATION , 25   ," 1,250   ", 48   ," 2,375   ", 71   ," 3,550   ",,,,,,,,,,
,,Elèves privés de cours à cause de l'évènement, 582   ,," 1,390   ",," 1,682   ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,"Secteur SANTE
(Norme : 500 ménages/ Formation sanitaire)", Nbrs formation sanitaire ,Nbrs pers en rupture de soin primaire, Nbrs formation sanitaire ,Nbrs pers en rupture de soin primaire, Nbrs formation sanitaire ,Nbrs pers en rupture de soin primaire,,,,,,,,,,
,,CSB1/ CSB2 totalement détruit, 1   ," 3,211   ", 2   ," 5,459   ", 4   ," 8,671   ",,,,,,,,,,
,,CSB1/ CSB2 endommagés, 1   ," 2,890   ", 2   ," 4,656   ", 2   ," 5,459   ",,,,,,,,,,
,,CSB1/ CSB2 décoiffés, 1   ," 1,927   ", 2   ," 5,138   ", 4   ," 8,671   ",,,,,,,,,,
,,Total SANTE , 3   ," 8,028   ", 7   ," 15,254   ", 10   ," 22,800   ",,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,"Secteur WASH
(Norme : 50 ménages/ Point d'eau)/ Source d'eau amélioré (Borne fontaine, puits aménagé couvert)", Nbrs point d'eau ,Ménages n'ayant pas accès au wash et hygiène, Nbrs point d'eau ,Ménages n'ayant pas accès au wash et hygiène, Nbrs point d'eau ,Ménages n'ayant pas accès au wash et hygiène,,,,,,,,,,
,,Source d'eau totalement détruite,,,,,,,,,,,,,,,,
,,Source d'eau endommagé ou inondé,,,,,,,,,,,,,,,,
,,Source d'eau amélioré inondé,,,,,,,,,,,,,,,,
,,Total WASH , 7   , 353   , 17   , 842   , 20   ," 1,019   ",,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,"Secteur SAMS
Ménages Agricoles/ Branche d'activité touché (zone exposée)", % ,Ménages touché/ spéculation, % ,Ménages touché/ spéculation, % ,Ménages touché/ spéculation,,,,,,,,,,
,,Agriculture,0.00%, -   ,0.00%, -   ,10.30%, 878   ,,,,,,,,,,
,,Elévage,0.00%, -   ,0.00%, -   ,9.19%, 783   ,,,,,,,,,,
,,Pêche,0.00%, -   ,0.00%, -   ,1.39%, 118   ,,,,,,,,,,
,,Total SAMS (Ménages agicoles ménacé d'insécurité alimentaire),0.00%, -   ,0.00%, -   ,10.71%, 913   ,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,MELAKY,,,,,,,,"Descriptions : 
OUEST : RIZ, PECHE, MAÏS (ZONE 9)
La zone se situe à l’ouest du pays et couvre les districts d’Antsalova, Maintirano, Besalampy et Morafenobe. Le relief, accidenté, abrite dans sa partie sud-est, une partie de la chaîne de collines connue sous le nom de « Tsingy de Bemaraha » ainsi que la réserve naturelle du même nom qui attire des touristes. La végétation se compose de savane associée à des pseudo-steppes comprenant des ligneux et des forêts denses. La température y varie entre 15°C en juillet-août et 35°C en janvier-février. La zone reçoit entre 1000 et 1200 mm de pluies par an. Avec des sols modérément fertiles dominés par des ferralitiques associés aux lithosols, sols ferrugineux, hydromorphes, salés et vertisols, ces pluies permettent des productions agricoles variées, notamment vivrières. La faible densité de la population (4-7 habitants/km2) et l’enclavement saisonnier rendent la zone presqu’autosuffisante. ",,,,,,
,,,,"Ambatomainty, Antsalova, Besalampy, Maintirano, Morafenobe",,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,VULNERABILITE DE LA REGION,,,,,,,,,,DESCRIPTION DE LA ZONE,,,,,,
,,, Faible ,, Moderé ,, Fort ,,,,,,,,,,,
,,Types de système, ZCIT ,, CT ,, FTT ,,,,,Nombre de population,,," 358,888   ",,,
,,Nom, Forte pluie de 19 au 24 Janvier 2020 ,, AVA ,, FTT  CHENESO du 17 Janvier 2023 ,,,,,Nombre de district,,, 5   ,,,
,,Année, 2019-2020 ,, 2017-2018 ,, 2022-2023 ,,,,,Nombre de Commune,,, 41   ,,,
,,Vent moyen, -   ,, -   ,, -   ,,,,,Nombre de FKT,,, 358   ,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,Zone exposées,,,,,,,,,,DONNEES STATISTIQUES  DE BASE,,,,,,
,,Population exposée," 57,442   ",16.01%," 85,685   ",23.88%," 181,291   ",50.51%,,,,Taille de ménage,,,, 4.4   ,,
,,Menages exposés," 13,055   ",," 19,474   ",," 41,203   ",,,,,Population 5-17 ans scolarisable ,,,,36.50%,,
,,Commune exposée, 6   ,13.41%, 10   ,24.39%, 28   ,67.07%,,,,Enfant moins de 5 ans,,,,16.40%,,
,,Zones affectées,,,,,,,,,,Prévalence (en %) du handicap,,,,7.00%,,
,,Personnes affectées," 6,975   ",1.94%," 13,368   ",3.72%," 37,696   ",10.50%,,,,Femmes enceintes et allaitantes,,,,9.91%,,
,,Personnes sinistrées," 2,220   ",0.62%," 4,255   ",1.19%," 11,309   ",3.15%,,,,Personnes agées + 60 ans,,,,3.60%,,
,,Menages sinistrées, 505   ,, 967   ,," 2,570   ",,,,,,,,,,,
,,Déplacement préventive (pers), 184   ,, 353   ,, 938   ,,,,,DONNEES HEA/ DESCRIPTION ZONES,,,,,,
,,Somme pers déplacées en site (%/pop), 921   ,0.26%," 1,764   ",0.49%," 4,689   ",1.31%,,,, ZME , MG09 ," PRINCIPAUX ALEAS, PERIODE, FREQUENCE ",,,,
,,Nombre commune affectées, 6   ,13.41%, 10   ,24.39%, 28   ,67.07%,,,,Très pauvres,31.83%," - Inondation (Janvier-mars)
 - Criquets (Décembre-juin)
 - Cyclone (Cyclone)
 - Vol de bovins (Tout le temps)",,,,
,,Nombre FKT affectés, 19   ,5.31%, 42   ,11.73%, 132   ,36.73%,,,,Pauvre,32.94%,,,,,
,,,,,,,,,,,,Moyens,23.29%,,,,,
,,,,,,,,,,,,Riches,10.86%,,,,,
,,,,,,,,,,,,,,,,,,
,,DEGATS SECTEUR HABITAT,,,,,,,,,,HITORIQUE DES CYCLONES-INONDATION (10 ans)/ BDD BNGRC,,,,,,
,,Secteur, Faible ,, Moderé ,, Fort ,,,,,Année, Types , Nom du système ,, Sinistrées ,,
,,Case d'habitation totalement détruite, 145   ,, 279   ,, 736   ,,,,,2014-2015, ZCIT , ZCIT 1  ,, 6   ,,
,,Case d'habitation innondée , 195   ,, 374   ,, 988   ,,,,,2017-2018, CT , AVA ,," 1,980   ",,
,,Case d'habitation endommagés/ décoiffés, 166   ,, 319   ,, 841   ,,,,,2018-2019, FTT , IDAI ,, 800   ,,
,,TOTAL, 505   ,, 972   ,," 2,566   ",,,,,2018-2019, ZCIT , Inondation (due aux fortes pluies) ,, 132   ,,
,,Ménages sans-abris (15 jours et +), 340   ,, 654   ,," 1,724   ",,,,,2019-2020, FTT , BELNA (06 au 11 Décembre 2019) ,," 1,059   ",,
,,Personnes sans-abris  (15 jours et +)," 1,494   ",," 2,876   ",," 7,587   ",,,,,2019-2020, ZCIT , Forte pluie de 19 au 24 Janvier 2020 ,," 1,600   ",,
,,,,,,,,,,,,2020-2021, FTT , FTT ELOISE (17 au 23 Janv 21) ,, 407   ,,
,,DEGATS SECTEUR PROTECTION ET NUTRITION,,,,,,,,,,2020-2021, ZCIT , ZCIT (07 au 16 Févr 21)/glissement de terrain ,, 50   ,,
,,Indicateur (Personnes devant faire l'objet d'une mésure de protection), Faible ,, Moderé ,, Fort ,,,,,2022-2023, FTT , FTT  CHENESO du 17 Janvier 2023 ,," 5,491   ",,
,,,,,,,,,,,,,,,,,,
,,, Base sinistré , En site , Base sinistré , En site , Base sinistré , En site ,,,,,,,,,,
,,Enfant moins de 5 ans, 364   , 151   , 698   , 289   ," 1,855   ", 769   ,,,,,,,,,,
,,Handicap, 155   , 64   , 298   , 124   , 792   , 328   ,,,,,,,,,,
,,FEFA, 220   , 91   , 421   , 175   ," 1,120   ", 464   ,,,,,,,,,,
,,Agées + 60 ans, 80   , 33   , 153   , 64   , 407   , 169   ,,,,,,,,,,
,,TOTAL, 819   , 340   ," 1,570   ", 651   ," 4,174   "," 1,731   ",,,,,,,,,,
,,Personnes en situation de malnutrition, 584   , 242   ," 1,119   ", 464   ," 2,975   "," 1,234   ",,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,DEGATS AUTRES SECTEURS CLES,,,,,,,,,,,,,,,,
,,Indicateurs, Faible ,, Moderé ,, Fort ,,,,,,,,,,,
,,"Secteur EDUCATION
(Norme : 45 à 50 élèves/ Salle de classe)", Nbrs salle ,Elèves privés de cours directement, Nbrs salle ,Elèves privés de cours directement, Nbrs salle ,Elèves privés de cours directement,,,,,,,,,,
,,Salle de classe totalement détruite, 22   ," 1,100   ", 25   ," 1,233   ", 57   ," 2,850   ",,,,,,,,,,
,,Salle de classe endommagée, 11   , 550   , 13   , 650   , 17   , 850   ,,,,,,,,,,
,,Salle de classe décoiffée, 12   , 600   , 15   , 750   , 17   , 850   ,,,,,,,,,,
,,Total EDUCATION , 45   ," 2,250   ", 53   ," 2,633   ", 91   ," 4,550   ",,,,,,,,,,
,,Elèves privés de cours à cause de l'évènement," 2,546   ",," 4,879   ",," 13,759   ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,"Secteur SANTE
(Norme : 500 ménages/ Formation sanitaire)", Nbrs formation sanitaire ,Nbrs pers en rupture de soin primaire, Nbrs formation sanitaire ,Nbrs pers en rupture de soin primaire, Nbrs formation sanitaire ,Nbrs pers en rupture de soin primaire,,,,,,,,,,
,,CSB1/ CSB2 totalement détruit, 12   ," 26,646   ", 14   ," 29,876   ", 31   ," 69,037   ",,,,,,,,,,
,,CSB1/ CSB2 endommagés, 6   ," 13,323   ", 7   ," 15,745   ", 9   ," 20,590   ",,,,,,,,,,
,,CSB1/ CSB2 décoiffés, 7   ," 14,534   ", 8   ," 18,168   ", 9   ," 20,590   ",,,,,,,,,,
,,Total SANTE , 25   ," 54,503   ", 29   ," 63,789   ", 50   ," 110,218   ",,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,"Secteur WASH
(Norme : 50 ménages/ Point d'eau)/ Source d'eau amélioré (Borne fontaine, puits aménagé couvert)", Nbrs point d'eau ,Ménages n'ayant pas accès au wash et hygiène, Nbrs point d'eau ,Ménages n'ayant pas accès au wash et hygiène, Nbrs point d'eau ,Ménages n'ayant pas accès au wash et hygiène,,,,,,,,,,
,,Source d'eau totalement détruite,,,,,,,,,,,,,,,,
,,Source d'eau endommagé ou inondé,,,,,,,,,,,,,,,,
,,Source d'eau amélioré inondé,,,,,,,,,,,,,,,,
,,Total WASH , 32   ," 1,585   ", 61   ," 3,038   ", 171   ," 8,567   ",,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,"Secteur SAMS
Ménages Agricoles/ Branche d'activité touché (zone exposée)", % ,Ménages touché/ spéculation, % ,Ménages touché/ spéculation, % ,Ménages touché/ spéculation,,,,,,,,,,
,,Agriculture,0.00%, -   ,13.99%," 2,725   ",18.65%," 7,685   ",,,,,,,,,,
,,Elévage,0.00%, -   ,12.81%," 2,494   ",17.07%," 7,034   ",,,,,,,,,,
,,Pêche,0.00%, -   ,6.91%," 1,346   ",9.21%," 3,795   ",,,,,,,,,,
,,Total SAMS (Ménages agicoles ménacé d'insécurité alimentaire),0.00%, -   ,14.85%," 2,892   ",19.80%," 8,156   ",,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,MENABE,,,,,,,,"Descriptions : 
DELTA TSIROBIHINA : RIZ, PECHE, LEGUMINEUSES (ZONE 15)
La zone se situe à l’ouest du pays au sud de la zone 9 et couvre la région de Menabe. Le relief y est moyennement accidenté et la zone regorge de nombreuses et vastes plaines, bas-fonds et plans d’eau. La végétation se compose de savane associée à des forêts denses et de la mangrove. La température y varie entre 15°C en juillet-août et 35°C en janvier-février. La pluviométrie varie entre 800 et 1400 mm par an. Les types de sols sont très variés et comprennent en majorité des sols ferrugineux, ferralitiques et hydromorphes. Toutes ces conditions physiques permettent jusqu’à trois récoltes par année. La façade maritime à l’ouest et les plans et cours d’eau permettent la pêche, ce qui contribue aux revenus et à l’alimentation des ménages. La densité démographique est faible (estimée à 7 habitants/km)2.
Ayant une voie d’accès à la mer et une route bitumée qui la traverse depuis Morondava sur la côte ouest jusqu’à Antananarivo, cette zone est mieux désenclavée que la zone 9 voisine. ",,,,,,
,,,,"Belo sur Tsiribihana, Mahabo, Manja, Miandrivazo, Morondava",,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,VULNERABILITE DE LA REGION,,,,,,,,,,DESCRIPTION DE LA ZONE,,,,,,
,,, Faible ,, Moderé ,, Fort ,,,,,,,,,,,
,,Types de système, FTT ,, FTT ,, ZCIT ,,,,,Nombre de population,,," 773,307   ",,,
,,Nom, CHEDZA ,, FTT  CHENESO du 17 Janvier 2023 ,, Forte pluie du 23 Février 2020 ,,,,,Nombre de district,,, 5   ,,,
,,Année, 2014-2015 ,, 2022-2023 ,, 2019-2020 ,,,,,Nombre de Commune,,, 56   ,,,
,,Vent moyen, -   ,, -   ,, -   ,,,,,Nombre de FKT,,, 595   ,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,Zone exposées,,,,,,,,,,DONNEES STATISTIQUES  DE BASE,,,,,,
,,Population exposée," 265,035   ",34.27%," 305,345   ",39.49%," 390,128   ",50.45%,,,,Taille de ménage,,,, 4.3   ,,
,,Menages exposés," 61,636   ",," 71,010   ",," 90,728   ",,,,,Population 5-17 ans scolarisable ,,,,35.70%,,
,,Commune exposée, 36   ,64.15%, 36   ,63.39%, 37   ,65.18%,,,,Enfant moins de 5 ans,,,,14.10%,,
,,Zones affectées,,,,,,,,,,Prévalence (en %) du handicap,,,,6.00%,,
,,Personnes affectées," 45,328   ",5.86%," 78,654   ",10.17%," 142,571   ",18.44%,,,,Femmes enceintes et allaitantes,,,,7.52%,,
,,Personnes sinistrées," 14,428   ",1.87%," 25,036   ",3.24%," 42,771   ",5.53%,,,,Personnes agées + 60 ans,,,,3.50%,,
,,Menages sinistrées," 3,355   ",," 5,822   ",," 9,947   ",,,,,,,,,,,
,,Déplacement préventive (pers), 798   ,," 1,384   ",," 2,365   ",,,,,DONNEES HEA/ DESCRIPTION ZONES,,,,,,
,,Somme pers déplacées en site (%/pop)," 3,989   ",0.52%," 6,922   ",0.90%," 11,825   ",1.53%,,,, ZME , MG15 ," PRINCIPAUX ALEAS, PERIODE, FREQUENCE ",,,,
,,Nombre commune affectées, 31   ,55.36%, 36   ,63.39%, 37   ,65.18%,,,,Très pauvres,41.00%," - Cyclone, Inondation (Janvier-mars)
 - Criquets (Décembre-juin)
 - Sécheresse
 - Vol de bovins (Janvier-décembre)",,,,
,,Nombre FKT affectés, 158   ,26.47%, 197   ,33.11%, 258   ,43.36%,,,,Pauvre,30.00%,,,,,
,,,,,,,,,,,,Moyens,22.00%,,,,,
,,,,,,,,,,,,Riches,7.00%,,,,,
,,,,,,,,,,,,,,,,,,
,,DEGATS SECTEUR HABITAT,,,,,,,,,,HITORIQUE DES CYCLONES-INONDATION (10 ans)/ BDD BNGRC,,,,,,
,,Secteur, Faible ,, Moderé ,, Fort ,,,,,Année, Types , Nom du système ,, Sinistrées ,,
,,Case d'habitation totalement détruite," 1,651   ",," 2,865   ",," 4,893   ",,,,,2014-2015, FTT , CHEDZA ,," 7,667   ",,
,,Case d'habitation innondée , 862   ,," 1,496   ",," 2,556   ",,,,,2014-2015, ZCIT , ZCIT 2 ,," 2,457   ",,
,,Case d'habitation endommagés/ décoiffés, 886   ,," 1,539   ",," 2,628   ",,,,,2017-2018, CT , AVA ,," 7,530   ",,
,,TOTAL," 3,399   ",," 5,900   ",," 10,077   ",,,,,2018-2019, ZCIT , Inondation (due aux fortes pluies) ,," 2,452   ",,
,,Ménages sans-abris (15 jours et +)," 2,513   ",," 4,362   ",," 7,449   ",,,,,2019-2020, FTT , BELNA (06 au 11 Décembre 2019) ,, 303   ,,
,,Personnes sans-abris  (15 jours et +)," 10,804   ",," 18,755   ",," 32,031   ",,,,,2019-2020, ZCIT , Forte pluie du 23 Février 2020 ,," 9,482   ",,
,,,,,,,,,,,,2019-2020,, Tornade ,, 60   ,,
,,DEGATS SECTEUR PROTECTION ET NUTRITION,,,,,,,,,,2020-2021, ZCIT , ZCIT (07 au 16 Févr 21)/glissement de terrain ,, 22   ,,
,,Indicateur (Personnes devant faire l'objet d'une mésure de protection), Faible ,, Moderé ,, Fort ,,,,,2021-2022, CTI , CTI BATSIRAI (27 Janvier - 08 Février 2022) ,, 250   ,,
,,,,,,,,,,,,2022-2023, FTT , FTT  CHENESO du 17 Janvier 2023 ,," 5,466   ",,
,,, Base sinistré , En site , Base sinistré , En site , Base sinistré , En site ,,,,,,,,,,
,,Enfant moins de 5 ans," 2,034   ", 562   ," 3,530   ", 976   ," 6,031   "," 1,667   ",,,,,,,,,,
,,Handicap, 866   , 239   ," 1,502   ", 415   ," 2,566   ", 709   ,,,,,,,,,,
,,FEFA," 1,085   ", 300   ," 1,883   ", 521   ," 3,217   ", 890   ,,,,,,,,,,
,,Agées + 60 ans, 505   , 140   , 876   , 242   ," 1,497   ", 414   ,,,,,,,,,,
,,TOTAL," 4,490   "," 1,241   "," 7,792   "," 2,154   "," 13,311   "," 3,680   ",,,,,,,,,,
,,Personnes en situation de malnutrition," 3,120   ", 862   ," 5,413   "," 1,497   "," 9,248   "," 2,557   ",,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,DEGATS AUTRES SECTEURS CLES,,,,,,,,,,,,,,,,
,,Indicateurs, Faible ,, Moderé ,, Fort ,,,,,,,,,,,
,,"Secteur EDUCATION
(Norme : 45 à 50 élèves/ Salle de classe)", Nbrs salle ,Elèves privés de cours directement, Nbrs salle ,Elèves privés de cours directement, Nbrs salle ,Elèves privés de cours directement,,,,,,,,,,
,,Salle de classe totalement détruite, 42   ," 2,100   ", 50   ," 2,513   ", 60   ," 3,000   ",,,,,,,,,,
,,Salle de classe endommagée, 32   ," 1,600   ", 39   ," 1,973   ", 56   ," 2,800   ",,,,,,,,,,
,,Salle de classe décoiffée, 28   ," 1,400   ", 40   ," 2,008   ", 58   ," 2,900   ",,,,,,,,,,
,,Total EDUCATION , 102   ," 5,100   ", 130   ," 6,494   ", 174   ," 8,700   ",,,,,,,,,,
,,Elèves privés de cours à cause de l'évènement," 16,182   ",," 28,080   ",," 50,898   ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,"Secteur SANTE
(Norme : 500 ménages/ Formation sanitaire)", Nbrs formation sanitaire ,Nbrs pers en rupture de soin primaire, Nbrs formation sanitaire ,Nbrs pers en rupture de soin primaire, Nbrs formation sanitaire ,Nbrs pers en rupture de soin primaire,,,,,,,,,,
,,CSB1/ CSB2 totalement détruit, 19   ," 39,841   ", 22   ," 47,667   ", 26   ," 56,916   ",,,,,,,,,,
,,CSB1/ CSB2 endommagés, 14   ," 30,355   ", 17   ," 37,438   ", 25   ," 53,122   ",,,,,,,,,,
,,CSB1/ CSB2 décoiffés, 12   ," 26,561   ", 18   ," 38,102   ", 26   ," 55,019   ",,,,,,,,,,
,,Total SANTE , 45   ," 96,758   ", 57   ," 123,208   ", 77   ," 165,057   ",,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,"Secteur WASH
(Norme : 50 ménages/ Point d'eau)/ Source d'eau amélioré (Borne fontaine, puits aménagé couvert)", Nbrs point d'eau ,Ménages n'ayant pas accès au wash et hygiène, Nbrs point d'eau ,Ménages n'ayant pas accès au wash et hygiène, Nbrs point d'eau ,Ménages n'ayant pas accès au wash et hygiène,,,,,,,,,,
,,Source d'eau totalement détruite,,,,,,,,,,,,,,,,
,,Source d'eau endommagé ou inondé,,,,,,,,,,,,,,,,
,,Source d'eau amélioré inondé,,,,,,,,,,,,,,,,
,,Total WASH , 211   ," 10,542   ", 366   ," 18,292   ", 663   ," 33,156   ",,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,"Secteur SAMS
Ménages Agricoles/ Branche d'activité touché (zone exposée)", % ,Ménages touché/ spéculation, % ,Ménages touché/ spéculation, % ,Ménages touché/ spéculation,,,,,,,,,,
,,Agriculture,14.30%," 8,813   ",0.00%, -   ,30.55%," 27,718   ",,,,,,,,,,
,,Elévage,12.60%," 7,769   ",0.00%, -   ,26.93%," 24,436   ",,,,,,,,,,
,,Pêche,3.88%," 2,393   ",0.00%, -   ,8.30%," 7,526   ",,,,,,,,,,
,,Total SAMS (Ménages agicoles ménacé d'insécurité alimentaire),15.70%," 9,677   ",0.00%, -   ,33.55%," 30,437   ",,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,SAVA,,,,,,,,"Descriptions : 
NORD : VANILLE, GIROFLE, COCOTIER (ZONE 2)
La zone 2 est une zone de plaines littorales sablonneuses et argileuses située principalement sur la côte nord-est, mais ayant aussi une petite partie sur la côte nord-ouest de Madagascar. Son relief comprend à la fois des plaines, des collines et des montagnes à sols surtout latéritiques. Sur les collines et les montagnes, on y trouve les forêts humides des réserves Masoala et Marojejy, ainsi que les cuvettes d’Andapa et Ambinanintelo. Les sols sont relativement fertiles et la pluviométrie moyenne se situe entre 1500 mm/an (côte ouest) et 2000 mm/an (côte est) ; les pluies sont surtout concentrées entre mai à octobre. Il y a moins de 60 jours sans pluies/an sur la côte est, et les saisons se différencient davantage par rapport à la température. Celle-ci est relativement élevée de septembre à avril et plus fraiche de mai à octobre. 
La population est relativement plus dense dans les vallées des rivières permanentes du bassin versant de Sambava et sur le littoral autour d’Antalaha ; elle est moins dense ailleurs.
Cette zone est économiquement plus aisée que la zone 8 au sud en raison des revenus qu’elle tire de la vanille, sa culture dominante. La vanille est généralement plus rentable que les autres cultures de rente pratiquées plus au sud.",,,,,,
,,,,"Andapa, Antalaha, Sambava, Vohemar",,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,VULNERABILITE DE LA REGION,,,,,,,,,,DESCRIPTION DE LA ZONE,,,,,,
,,, Faible ,, Moderé ,, Fort ,,,,,,,,,,,
,,Types de système, ZCIT ,, FTT ,, CT ,,,,,Nombre de population,,," 1,287,469   ",,,
,,Nom, ZCIT 2 (30 Décembre au 04 Janvier) ,, ELIAKIM ,, ENAWO ,,,,,Nombre de district,,, 4   ,,,
,,Année, 2019-2020 ,, 2017-2018 ,, 2016-2017 ,,,,,Nombre de Commune,,, 86   ,,,
,,Vent moyen, -   ,, -   ,, -   ,,,,,Nombre de FKT,,, 842   ,,,
,,Rafales,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,Zone exposées,,,,,,,,,,DONNEES STATISTIQUES  DE BASE,,,,,,
,,Population exposée," 622,626   ",48.36%," 884,720   ",68.72%," 1,158,119   ",89.95%,,,,Taille de ménage,,,, 3.6   ,,
,,Menages exposés," 172,952   ",," 245,756   ",," 321,700   ",,,,,Population 5-17 ans scolarisable ,,,,32.80%,,
,,Commune exposée, 55   ,63.95%, 80   ,93.02%, 81   ,94.19%,,,,Enfant moins de 5 ans,,,,12.50%,,
,,Zones affectées,,,,,,,,,,Prévalence (en %) du handicap,,,,9.00%,,
,,Personnes affectées," 137,093   ",10.65%," 333,719   ",25.92%," 736,569   ",57.21%,,,,Femmes enceintes et allaitantes,,,,9.72%,,
,,Personnes sinistrées," 43,637   ",3.39%," 106,223   ",8.25%," 220,971   ",17.16%,,,,Personnes agées + 60 ans,,,,4.90%,,
,,Menages sinistrées," 12,121   ",," 29,506   ",," 61,381   ",,,,,,,,,,,
,,Déplacement préventive (pers)," 3,933   ",," 9,574   ",," 19,916   ",,,,,DONNEES HEA/ DESCRIPTION ZONES,,,,,,
,,Somme pers déplacées en site (%/pop)," 19,665   ",1.53%," 47,869   ",3.72%," 99,579   ",7.73%,,,, ZME , MG02 ," PRINCIPAUX ALEAS, PERIODE, FREQUENCE ",,,,
,,Nombre commune affectées, 55   ,63.95%, 80   ,93.02%, 81   ,94.19%,,,,Très pauvres,31.83%," - Cyclone (littoral) (Nov-Mai)
 - Inondation (rivières, souvent avec cyclone) (Nov-Mai)
 - Bas prix au producteur (Juin-juillet, novembredécembre)
 - Prix au détail du riz élevé (Mars/avril, octobre)",,,,
,,Nombre FKT affectés, 304   ,36.05%, 521   ,61.88%, 718   ,85.27%,,,,Pauvre,32.94%,,,,,
,,,,,,,,,,,,Moyens,23.29%,,,,,
,,,,,,,,,,,,Riches,10.86%,,,,,
,,,,,,,,,,,,,,,,,,
,,DEGATS SECTEUR HABITAT,,,,,,,,,,HITORIQUE DES CYCLONES-INONDATION (10 ans)/ BDD BNGRC,,,,,,
,,Secteur, Faible ,, Moderé ,, Fort ,,,,,Année, Types , Nom du système ,, Sinistrées ,,
,,Case d'habitation totalement détruite," 4,850   ",," 11,868   ",," 24,664   ",,,,,2016-2017, CT , ENAWO ,," 238,826   ",,
,,Case d'habitation innondée ," 4,610   ",," 11,281   ",," 23,444   ",,,,,2017-2018, FTT , ELIAKIM ,," 11,227   ",,
,,Case d'habitation endommagés/ décoiffés," 2,511   ",," 6,145   ",," 12,770   ",,,,,2019-2020, ZCIT , ZCIT 2 (30 Décembre au 04 Janvier) ,," 1,754   ",,
,,TOTAL," 11,972   ",," 29,294   ",," 60,878   ",,,,,2020-2021, FTT , FTT ELOISE (17 au 23 Janv 21) ,, 391   ,,
,,Ménages sans-abris (15 jours et +)," 9,460   ",," 23,149   ",," 48,108   ",,,,,2021-2022, TTM , TTM GOMBE (07 au 09 Mars 2022) ,, 40   ,,
,,Personnes sans-abris  (15 jours et +)," 34,058   ",," 83,338   ",," 173,189   ",,,,,2022-2023, FTT , FTT  CHENESO du 17 Janvier 2023 ,, 600   ,,
,,,,,,,,,,,,,,,,,,
,,DEGATS SECTEUR PROTECTION ET NUTRITION,,,,,,,,,,,,,,,,
,,Indicateur (Personnes devant faire l'objet d'une mésure de protection), Faible ,, Moderé ,, Fort ,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
